VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,PULocationID,DOLocationID
2,01/01/2016 06:48:36 AM,01/01/2016 06:55:05 AM,N,1,-73.8836669921875,40.747779846191406,-73.856781005859375,40.753147125244141,3,1.67,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 06:52:23 AM,01/01/2016 06:55:05 AM,N,1,-73.979339599609375,40.683086395263672,-73.979560852050781,40.693492889404297,1,0.91,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,01/01/2016 06:26:01 AM,01/01/2016 06:55:06 AM,N,1,-73.891670227050781,40.746639251708984,-73.800666809082031,40.708366394042969,5,8.98,28,0,0.5,0,0,,0.3,28.8,2,1,,
1,01/01/2016 06:48:26 AM,01/01/2016 06:55:06 AM,N,1,-73.937675476074219,40.804302215576172,-73.923446655273438,40.792594909667969,1,2.6,9.5,0,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 06:43:51 AM,01/01/2016 06:55:08 AM,N,1,-73.920158386230469,40.740123748779297,-73.822822570800781,40.742851257324219,5,6.43,19,0,0.5,3.96,0,,0.3,23.76,1,1,,
1,01/01/2016 06:49:33 AM,01/01/2016 06:55:09 AM,N,1,-73.9320068359375,40.706325531005859,-73.916290283203125,40.700050354003906,4,1.1,6,0,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 06:40:59 AM,01/01/2016 06:55:13 AM,N,1,-73.959213256835938,40.720722198486328,-73.989425659179687,40.711235046386719,1,3.89,14.5,0,0.5,3.06,0,,0.3,18.36,1,1,,
2,01/01/2016 06:35:15 AM,01/01/2016 06:55:14 AM,N,1,-73.9573974609375,40.72222900390625,-73.946861267089844,40.780113220214844,1,8.81,26,0,0.5,5.36,0,,0.3,32.16,1,1,,
2,01/01/2016 06:48:45 AM,01/01/2016 06:55:14 AM,N,1,-73.932304382324219,40.708061218261719,-73.916259765625,40.703731536865234,1,1.29,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 06:51:28 AM,01/01/2016 06:55:16 AM,N,1,-73.918983459472656,40.743011474609375,-73.90655517578125,40.745319366455078,1,0.67,5,0,0.5,0,0,,0.3,5.8,2,1,,
1,01/01/2016 06:48:39 AM,01/01/2016 06:55:16 AM,N,1,-73.951499938964844,40.714015960693359,-73.940696716308594,40.725666046142578,1,1.4,7,0,0.5,1.56,0,,0.3,9.36,1,1,,
2,01/01/2016 06:50:55 AM,01/01/2016 06:55:17 AM,N,1,-73.869537353515625,40.749088287353516,-73.864822387695313,40.736991882324219,1,0.91,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 06:52:12 AM,01/01/2016 06:55:19 AM,N,1,-73.942405700683594,40.794521331787109,-73.938911437988281,40.803287506103516,1,0.74,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,01/01/2016 06:51:38 AM,01/01/2016 06:55:19 AM,N,1,-73.941520690917969,40.8074951171875,-73.953628540039063,40.806690216064453,1,0.87,5,0,0.5,0,0,,0.3,5.8,2,1,,
1,01/01/2016 06:32:01 AM,01/01/2016 06:55:19 AM,N,1,-73.879310607910156,40.740642547607422,-73.949996948242188,40.776241302490234,1,6.4,22,0,0.5,0,0,,0.3,22.8,1,1,,
2,01/01/2016 06:51:06 AM,01/01/2016 06:55:21 AM,N,1,-73.883735656738281,40.743358612060547,-73.874114990234375,40.735076904296875,1,0.88,5,0,0.5,0,0,,0.3,5.8,1,1,,
2,01/01/2016 06:45:34 AM,01/01/2016 06:55:22 AM,N,1,-73.931442260742187,40.765041351318359,-73.889663696289062,40.747711181640625,5,2.59,10.5,0,0.5,0,0,,0.3,11.3,1,1,,
1,01/01/2016 06:39:04 AM,01/01/2016 06:55:25 AM,N,1,-73.928443908691406,40.755970001220703,-73.873306274414063,40.754009246826172,1,3.3,14.5,0,0.5,0,0,,0.3,15.3,2,1,,
2,01/01/2016 06:43:04 AM,01/01/2016 06:55:27 AM,N,1,-73.950485229492187,40.786762237548828,-73.995330810546875,40.766159057617188,2,4.29,15,0,0.5,0,0,,0.3,15.8,2,1,,
1,01/01/2016 06:47:43 AM,01/01/2016 06:55:27 AM,N,1,-73.891403198242188,40.746971130371094,-73.866630554199219,40.742595672607422,4,1.5,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 06:44:32 AM,01/01/2016 06:55:29 AM,N,1,-73.958564758300781,40.712757110595703,-73.993217468261719,40.682533264160156,1,5.25,16.5,0,0.5,3.46,0,,0.3,20.76,1,1,,
2,01/01/2016 06:10:34 AM,01/01/2016 06:55:29 AM,N,1,-73.929298400878906,40.756355285644531,-73.864227294921875,40.762359619140625,1,7.92,34.5,0,0.5,0,0,,0.3,35.3,2,1,,
1,01/01/2016 06:53:26 AM,01/01/2016 06:55:30 AM,N,1,-73.924751281738281,40.758449554443359,-73.927757263183594,40.761863708496094,1,0.4,3.5,0,0.5,0,0,,0.3,4.3,2,1,,
2,01/01/2016 06:44:37 AM,01/01/2016 06:55:31 AM,N,1,-73.9114990234375,40.745887756347656,-73.908210754394531,40.714523315429688,1,3.03,11.5,0,0.5,2,0,,0.3,14.3,1,1,,
2,01/01/2016 06:30:43 AM,01/01/2016 06:55:35 AM,N,1,-73.896446228027344,40.746345520019531,-73.941940307617188,40.795253753662109,1,7.37,24.5,0,0.5,0,0,,0.3,25.3,2,1,,
1,01/01/2016 06:38:12 AM,01/01/2016 06:55:37 AM,N,1,-73.942367553710938,40.795604705810547,-73.862907409667969,40.855922698974609,1,7.9,23.5,0,0.5,0,0,,0.3,24.3,2,1,,
2,01/01/2016 06:40:32 AM,01/01/2016 06:55:38 AM,N,1,-73.962303161621094,40.717853546142578,-73.976402282714844,40.751571655273438,1,5.58,18,0,0.5,4.7,0,,0.3,23.5,1,1,,
2,01/01/2016 06:38:28 AM,01/01/2016 06:55:39 AM,N,1,-73.903343200683594,40.745521545410156,-73.855415344238281,40.701484680175781,1,4.89,17.5,0,0.5,3.66,0,,0.3,21.96,1,1,,
2,01/01/2016 06:29:58 AM,01/01/2016 06:55:42 AM,N,1,-73.906471252441406,40.696887969970703,-73.926300048828125,40.756759643554687,1,6.42,21,0,0.5,4.36,0,,0.3,26.16,1,1,,
1,01/01/2016 06:50:51 AM,01/01/2016 06:55:42 AM,N,1,-73.962875366210938,40.712009429931641,-73.951225280761719,40.727523803710937,1,1.4,6,0,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 06:38:17 AM,01/01/2016 06:55:45 AM,N,1,-73.949249267578125,40.717735290527344,-73.928421020507813,40.757041931152344,2,3.74,15.5,0,0.5,0,0,,0.3,16.3,2,1,,
2,01/01/2016 06:40:13 AM,01/01/2016 06:55:46 AM,N,1,-73.866790771484375,40.877609252929688,-73.938720703125,40.817256927490234,1,8.64,25,0,0.5,6.45,0,,0.3,32.25,1,1,,
2,01/01/2016 06:37:10 AM,01/01/2016 06:55:50 AM,N,1,-73.954933166503906,40.67474365234375,-73.928932189941406,40.693233489990234,1,3.27,14,0,0.5,0,0,,0.3,14.8,2,1,,
2,01/01/2016 06:42:31 AM,01/01/2016 06:55:51 AM,N,1,-73.919013977050781,40.743038177490234,-73.889686584472656,40.758293151855469,3,2.49,11,0,0.5,2.36,0,,0.3,14.16,1,1,,
2,01/01/2016 06:47:37 AM,01/01/2016 06:55:54 AM,N,1,-73.912246704101562,40.744316101074219,-73.916587829589844,40.755245208740234,1,1.96,8.5,0,0.5,0,0,,0.3,9.3,2,1,,
2,01/01/2016 06:48:06 AM,01/01/2016 06:56:00 AM,N,1,-73.890823364257813,40.746498107910156,-73.882072448730469,40.767360687255859,1,2.25,9.5,0,0.5,0,0,,0.3,10.3,1,1,,
2,01/01/2016 06:49:56 AM,01/01/2016 06:56:03 AM,N,1,-73.891876220703125,40.7489013671875,-73.910362243652344,40.764240264892578,1,2.15,8.5,0,0.5,0,0,,0.3,9.3,2,1,,
2,01/01/2016 06:29:11 AM,01/01/2016 06:56:07 AM,N,1,-74.020111083984375,40.649204254150391,-73.987060546875,40.760951995849609,1,13.13,38,0,0.5,7.76,0,,0.3,46.56,1,1,,
1,01/01/2016 06:45:45 AM,01/01/2016 06:56:10 AM,N,1,-73.877227783203125,40.736198425292969,-73.922508239746094,40.706253051757813,1,3.9,13,0,0.5,0,0,,0.3,13.8,2,1,,
1,01/01/2016 06:54:01 AM,01/01/2016 06:56:11 AM,N,1,-73.943855285644531,40.835296630859375,-73.941200256347656,40.838901519775391,4,0.2,3.5,0,0.5,0,0,,0.3,4.3,2,1,,
2,01/01/2016 06:43:24 AM,01/01/2016 06:56:12 AM,N,1,-73.953994750976563,40.729545593261719,-73.906364440917969,40.709976196289063,6,3.67,13,0,0.5,4.14,0,,0.3,17.94,1,1,,
2,01/01/2016 06:39:09 AM,01/01/2016 06:56:12 AM,N,1,-73.945968627929688,40.827831268310547,-74.005615234375,40.740982055664062,1,7.3,22.5,0,0.5,4,0,,0.3,27.3,1,1,,
2,01/01/2016 06:51:14 AM,01/01/2016 06:56:15 AM,N,1,-73.960983276367188,40.709644317626953,-73.951812744140625,40.691486358642578,1,1.56,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,,
2,01/01/2016 06:38:48 AM,01/01/2016 06:56:16 AM,N,1,-73.909248352050781,40.744850158691406,-73.959266662597656,40.774425506591797,2,4.64,17.5,0,0.5,3.66,0,,0.3,21.96,1,1,,
1,01/01/2016 06:46:42 AM,01/01/2016 06:56:18 AM,N,1,-73.923568725585938,40.793289184570313,-73.907142639160156,40.741615295410156,1,5.7,17,0,0.5,3.55,0,,0.3,21.35,1,1,,
2,01/01/2016 06:48:40 AM,01/01/2016 06:56:21 AM,N,1,-73.918838500976562,40.753585815429688,-73.883773803710938,40.761478424072266,1,2.31,9.5,0,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 06:51:57 AM,01/01/2016 06:56:21 AM,N,1,-73.935707092285156,40.850330352783203,-73.92694091796875,40.859790802001953,1,1.02,5.5,0,0.5,1.89,0,,0.3,8.19,1,1,,
2,01/01/2016 06:55:03 AM,01/01/2016 06:56:22 AM,N,1,-73.939933776855469,40.798191070556641,-73.93731689453125,40.804328918457031,1,0.53,3.5,0,0.5,0,0,,0.3,4.3,2,1,,
2,01/01/2016 06:55:03 AM,01/01/2016 06:56:22 AM,N,1,-73.939933776855469,40.798191070556641,-73.93731689453125,40.804328918457031,1,0.53,-3.5,0,-0.5,0,0,,-0.3,-4.3,3,1,,
1,01/01/2016 06:38:52 AM,01/01/2016 06:56:22 AM,N,1,-73.930183410644531,40.866191864013672,-73.976860046386719,40.764801025390625,1,8.8,26.5,0,0.5,2,0,,0.3,29.3,1,1,,
2,01/01/2016 06:41:59 AM,01/01/2016 06:56:26 AM,N,1,-73.807571411132813,40.700691223144531,-73.752967834472656,40.725315093994141,1,3.84,14.5,0,0.5,1,0,,0.3,16.3,1,1,,
2,01/01/2016 06:49:25 AM,01/01/2016 06:56:27 AM,N,1,-73.861503601074219,40.738056182861328,-73.872154235839844,40.750591278076172,1,1.63,7,0,0.5,0,0,,0.3,7.8,2,1,,
1,01/01/2016 06:48:28 AM,01/01/2016 06:56:27 AM,N,1,-73.9285888671875,40.708381652832031,-73.947944641113281,40.6978759765625,1,1.5,7.5,0,0.5,1.65,0,,0.3,9.95,1,1,,
1,01/01/2016 06:54:41 AM,01/01/2016 06:56:28 AM,N,1,-73.989959716796875,40.702678680419922,-73.989921569824219,40.702674865722656,1,4.2,3,0,0.5,0,0,,0.3,3.8,2,1,,
2,01/01/2016 06:43:26 AM,01/01/2016 06:56:30 AM,N,1,-73.938087463378906,40.847629547119141,-73.909004211425781,40.873992919921875,1,3.19,12.5,0,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 06:41:01 AM,01/01/2016 06:56:33 AM,N,1,-73.962104797363281,40.716022491455078,-73.9000244140625,40.771251678466797,1,6.49,20,0,0.5,0,0,,0.3,20.8,2,1,,
2,01/01/2016 06:44:23 AM,01/01/2016 06:56:35 AM,N,1,-73.922843933105469,40.678901672363281,-73.975105285644531,40.683483123779297,1,2.98,12,0,0.5,0,0,,0.3,12.8,1,1,,
2,01/01/2016 06:41:53 AM,01/01/2016 06:56:36 AM,N,1,-73.869796752929688,40.749011993408203,-73.871932983398438,40.751186370849609,1,2.57,9.5,0,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 06:45:00 AM,01/01/2016 06:56:37 AM,N,1,-73.928176879882812,40.865947723388672,-73.936576843261719,40.840549468994141,1,2.06,10,0,0.5,0,0,,0.3,10.8,2,1,,
2,01/01/2016 06:30:42 AM,01/01/2016 06:56:38 AM,N,1,-73.891532897949219,40.746662139892578,-73.776359558105469,40.645526885986328,1,14.77,42,0,0.5,8.56,0,,0.3,51.36,1,1,,
2,01/01/2016 06:36:16 AM,01/01/2016 06:56:38 AM,N,1,-73.952423095703125,40.712692260742187,-74.009880065917969,40.7076416015625,1,4.8,18.5,0,0.5,0,0,,0.3,19.3,2,1,,
2,01/01/2016 06:41:41 AM,01/01/2016 06:56:41 AM,N,1,-73.957046508789063,40.748092651367188,-73.865692138671875,40.770946502685547,1,8.37,24,0,0.5,4.96,0,,0.3,29.76,1,1,,
2,01/01/2016 06:42:22 AM,01/01/2016 06:56:44 AM,N,1,-73.927696228027344,40.708515167236328,-73.981346130371094,40.734878540039063,1,4.91,16,0,0.5,3.36,0,,0.3,20.16,1,1,,
2,01/01/2016 06:45:22 AM,01/01/2016 06:56:44 AM,N,1,-73.922317504882813,40.755226135253906,-73.953117370605469,40.745395660400391,1,2.06,10,0,0.5,3,0,,0.3,13.8,1,1,,
2,01/01/2016 06:31:20 AM,01/01/2016 06:56:45 AM,N,1,-73.93890380859375,40.712398529052734,-73.937881469726563,40.800796508789063,1,10,30.5,0,0.5,1,0,,0.3,32.3,1,1,,
2,01/01/2016 06:56:39 AM,01/01/2016 06:56:46 AM,N,5,-73.872978210449219,40.774173736572266,-73.872978210449219,40.774166107177734,1,0,43,0,0,0,0,,0,43,1,2,,
2,01/01/2016 06:40:48 AM,01/01/2016 06:56:46 AM,N,1,-73.957588195800781,40.722213745117188,-73.922492980957031,40.708930969238281,1,2.85,13,0,0.5,0,0,,0.3,13.8,2,1,,
2,01/01/2016 06:45:59 AM,01/01/2016 06:56:55 AM,N,1,-73.837501525878906,40.716625213623047,-73.870651245117188,40.773933410644531,1,5.67,17.5,0,0.5,3.66,0,,0.3,21.96,1,1,,
2,01/01/2016 06:50:25 AM,01/01/2016 06:56:58 AM,N,1,-73.955924987792969,40.803874969482422,-73.94140625,40.823501586914063,1,1.81,8,0,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 06:48:00 AM,01/01/2016 06:56:58 AM,N,1,-73.876228332519531,40.748298645019531,-73.854995727539063,40.751968383789063,1,1.41,8,0,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 06:45:44 AM,01/01/2016 06:57:04 AM,N,1,-73.95159912109375,40.713932037353516,-73.923614501953125,40.697284698486328,1,2.67,11,0,0.5,2.36,0,,0.3,14.16,1,1,,
1,01/01/2016 06:50:17 AM,01/01/2016 06:57:07 AM,N,1,-73.916099548339844,40.757553100585938,-73.932304382324219,40.769500732421875,2,1.4,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 06:51:50 AM,01/01/2016 06:57:08 AM,N,1,-73.956871032714844,40.802455902099609,-73.949874877929688,40.813545227050781,1,0.99,6,0,0.5,1.36,0,,0.3,8.16,1,1,,
2,01/01/2016 06:49:00 AM,01/01/2016 06:57:17 AM,N,1,-73.936599731445313,40.849632263183594,-73.956199645996094,40.813205718994141,1,2.85,10,0,0.5,1,0,,0.3,11.8,1,1,,
2,01/01/2016 06:29:28 AM,01/01/2016 06:57:22 AM,N,1,-73.958206176757813,40.721656799316406,-73.909461975097656,40.768020629882813,6,7.34,25.5,0,0.5,0,0,,0.3,26.3,2,1,,
2,01/01/2016 06:49:56 AM,01/01/2016 06:57:23 AM,N,1,-73.875358581542969,40.762786865234375,-73.870140075683594,40.746315002441406,1,1.32,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 06:49:37 AM,01/01/2016 06:57:25 AM,N,1,-73.844322204589844,40.721351623535156,-73.848114013671875,40.740024566650391,1,1.76,8,0,0.5,0,0,,0.3,8.8,2,1,,
1,01/01/2016 06:38:47 AM,01/01/2016 06:57:25 AM,N,1,-73.860939025878906,40.833576202392578,-73.961799621582031,40.804428100585938,1,8.5,24.5,0,0.5,5.05,0,,0.3,30.35,1,1,,
2,01/01/2016 06:55:18 AM,01/01/2016 06:57:28 AM,N,1,-73.909034729003906,40.815998077392578,-73.922210693359375,40.817249298095703,1,0.78,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
1,01/01/2016 06:55:52 AM,01/01/2016 06:57:33 AM,N,1,-73.936378479003906,40.814620971679688,-73.938644409179688,40.810630798339844,1,0.3,3.5,0,0.5,0,0,,0.3,4.3,2,1,,
1,01/01/2016 06:49:06 AM,01/01/2016 06:57:33 AM,N,1,-73.954299926757812,40.730396270751953,-73.991348266601563,40.717845916748047,1,3.9,12.5,0,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 06:50:24 AM,01/01/2016 06:57:34 AM,N,1,-73.919906616210937,40.759288787841797,-73.925575256347656,40.742023468017578,1,1.23,7,0,0.5,1.95,0,,0.3,9.75,1,1,,
2,01/01/2016 06:35:40 AM,01/01/2016 06:57:37 AM,N,1,-73.957191467285156,40.712135314941406,-73.991378784179688,40.749919891357422,2,5.27,19.5,0,0.5,4.06,0,,0.3,24.36,1,1,,
2,01/01/2016 06:47:15 AM,01/01/2016 06:57:38 AM,N,1,-73.956428527832031,40.717128753662109,-73.942596435546875,40.688640594482422,1,3.15,11,0,0.5,0,0,,0.3,11.8,1,1,,
2,01/01/2016 06:53:06 AM,01/01/2016 06:57:44 AM,N,1,-73.815780639648438,40.700382232666016,-73.804840087890625,40.697597503662109,1,0.82,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 06:18:27 AM,01/01/2016 06:57:44 AM,N,1,-73.931076049804688,40.754886627197266,-73.859809875488281,40.687515258789062,5,8.59,31.5,0,0.5,0,0,,0.3,32.3,2,1,,
1,01/01/2016 06:50:25 AM,01/01/2016 06:57:44 AM,N,1,-73.95025634765625,40.796112060546875,-73.978721618652344,40.790142059326172,1,2.2,9,0,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 06:49:40 AM,01/01/2016 06:57:46 AM,N,1,-73.898658752441406,40.889263153076172,-73.919586181640625,40.865936279296875,5,2.13,9,0,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 06:42:45 AM,01/01/2016 06:57:47 AM,N,1,-73.888832092285156,40.747169494628906,-73.884941101074219,40.747913360595703,1,0.34,10,0,0.5,0,0,,0.3,10.8,2,1,,
2,01/01/2016 06:06:25 AM,01/01/2016 06:57:51 AM,N,1,-73.9610595703125,40.716781616210938,-73.954330444335937,40.579353332519531,1,20.58,61,0,0.5,9,0,,0.3,70.8,1,1,,
2,01/01/2016 06:15:56 AM,01/01/2016 06:57:51 AM,N,1,-74.018089294433594,40.641044616699219,-74.009605407714844,40.605991363525391,1,7.22,31.5,0,0.5,0,0,,0.3,32.3,2,1,,
2,01/01/2016 06:26:36 AM,01/01/2016 06:57:55 AM,N,1,-73.906661987304688,40.849044799804688,-73.911697387695312,40.713848114013672,1,13.92,40.5,0,0.5,0,5.54,,0.3,46.84,2,1,,
2,01/01/2016 06:50:48 AM,01/01/2016 06:57:56 AM,N,1,-73.943359375,40.826080322265625,-73.938201904296875,40.812900543212891,5,1.27,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,,
2,01/01/2016 06:49:20 AM,01/01/2016 06:57:56 AM,N,1,-73.948204040527344,40.706588745117187,-73.955108642578125,40.694244384765625,1,1.14,7.5,0,0.5,0,0,,0.3,8.3,1,1,,
2,01/01/2016 06:50:23 AM,01/01/2016 06:57:58 AM,N,1,-73.934852600097656,40.717330932617188,-73.958229064941406,40.717243194580078,1,1.41,7.5,0,0.5,1,0,,0.3,9.3,1,1,,
2,01/01/2016 06:52:50 AM,01/01/2016 06:57:58 AM,N,1,-73.892662048339844,40.748836517333984,-73.894111633300781,40.740375518798828,1,0.8,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 06:56:26 AM,01/01/2016 06:58:01 AM,N,1,-73.817718505859375,40.717666625976562,-73.830909729003906,40.714569091796875,1,0.78,4,0,0.5,2,0,,0.3,6.8,1,1,,
2,01/01/2016 06:43:53 AM,01/01/2016 06:58:10 AM,N,1,-73.923835754394531,40.706947326660156,-73.945846557617188,40.745708465576172,1,4.03,14.5,0,0.5,2.5,0,,0.3,17.8,1,1,,
2,01/01/2016 06:47:13 AM,01/01/2016 06:58:10 AM,N,1,-73.926933288574219,40.865726470947266,-73.905654907226563,40.846248626708984,1,3.09,11.5,0,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 06:53:53 AM,01/01/2016 06:58:12 AM,N,1,-73.930282592773437,40.831317901611328,-73.928550720214844,40.839527130126953,1,0.75,5,0,0.5,0,0,,0.3,5.8,2,1,,
2,01/01/2016 06:47:43 AM,01/01/2016 06:58:12 AM,N,1,-73.861038208007812,40.886985778808594,-73.898101806640625,40.881736755371094,2,3,11,0,0.5,0,0,,0.3,11.8,2,1,,
1,01/01/2016 06:39:40 AM,01/01/2016 06:58:15 AM,N,1,-73.959129333496094,40.716621398925781,-73.99761962890625,40.756839752197266,1,5.9,20,0,0.5,4.15,0,,0.3,24.95,1,1,,
2,01/01/2016 06:42:05 AM,01/01/2016 06:58:16 AM,N,1,-73.9693603515625,40.689502716064453,-73.957405090332031,40.761276245117188,1,7.99,24.5,0,0.5,0,0,,0.3,25.3,2,1,,
2,01/01/2016 06:39:19 AM,01/01/2016 06:58:16 AM,N,1,-73.978912353515625,40.683731079101563,-74.020126342773438,40.646106719970703,5,3.72,15.5,0,0.5,1,0,,0.3,17.3,1,1,,
2,01/01/2016 06:50:51 AM,01/01/2016 06:58:22 AM,N,1,-73.938606262207031,40.699371337890625,-73.920257568359375,40.702072143554687,1,1.17,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 06:35:54 AM,01/01/2016 06:58:24 AM,N,1,-73.957511901855469,40.722267150878906,-73.997611999511719,40.763870239257813,6,7.16,24,0,0.5,4.96,0,,0.3,29.76,1,1,,
2,01/01/2016 06:52:03 AM,01/01/2016 06:58:25 AM,N,1,-73.955375671386719,40.681083679199219,-73.933204650878906,40.682975769042969,1,1.4,7,0,0.5,0,0,,0.3,7.8,2,1,,
1,01/01/2016 06:51:00 AM,01/01/2016 06:58:26 AM,N,1,-73.959907531738281,40.676666259765625,-73.965171813964844,40.694530487060547,1,1.5,7.5,0,0.5,0,0,,0.3,8.3,1,1,,
1,01/01/2016 06:45:45 AM,01/01/2016 06:58:28 AM,N,1,-73.952461242675781,40.798267364501953,-73.988349914550781,40.769107818603516,1,3.4,12.5,0,0.5,2.65,0,,0.3,15.95,1,1,,
2,01/01/2016 06:50:25 AM,01/01/2016 06:58:29 AM,N,1,-73.974647521972656,40.669567108154297,-73.961135864257813,40.677940368652344,1,1.59,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
1,01/01/2016 06:49:06 AM,01/01/2016 06:58:32 AM,N,1,-73.958450317382813,40.690483093261719,-73.936660766601562,40.690090179443359,1,1.8,8.5,0,0.5,0,0,,0.3,9.3,2,1,,
2,01/01/2016 06:51:44 AM,01/01/2016 06:58:34 AM,N,1,-73.890998840332031,40.746837615966797,-73.872398376464844,40.74627685546875,1,1.35,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 06:50:13 AM,01/01/2016 06:58:36 AM,N,1,-73.944854736328125,40.808570861816406,-73.954399108886719,40.82366943359375,1,1.68,8.5,0,0.5,0,0,,0.3,9.3,2,1,,
2,01/01/2016 06:52:52 AM,01/01/2016 06:58:36 AM,N,1,-73.957603454589844,40.72216796875,-73.957794189453125,40.718055725097656,1,0.9,6,0,0.5,0,0,,0.3,6.8,2,1,,
1,01/01/2016 06:25:12 AM,01/01/2016 06:58:36 AM,N,1,-73.90301513671875,40.691078186035156,-73.998153686523438,40.75506591796875,3,10.4,33,0,0.5,10.1,0,,0.3,43.9,1,1,,
2,01/01/2016 06:42:19 AM,01/01/2016 06:58:39 AM,N,1,-73.963638305664063,40.80328369140625,-73.972862243652344,40.743492126464844,1,5.46,17.5,0,0.5,2,0,,0.3,20.3,1,1,,
2,01/01/2016 06:51:26 AM,01/01/2016 06:58:39 AM,N,1,-73.930206298828125,40.813259124755859,-73.932258605957031,40.850986480712891,1,3.14,11,0,0.5,0,0,,0.3,11.8,2,1,,
2,01/01/2016 06:50:52 AM,01/01/2016 06:58:45 AM,N,1,-73.903068542480469,40.745738983154297,-73.911415100097656,40.758686065673828,1,1.24,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 06:56:01 AM,01/01/2016 06:58:45 AM,N,1,-73.929122924804687,40.708271026611328,-73.916618347167969,40.709518432617188,1,0.77,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,,
2,01/01/2016 06:53:29 AM,01/01/2016 06:58:46 AM,N,1,-73.921646118164063,40.766765594482422,-73.910469055175781,40.766651153564453,1,0.86,6,0,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 06:50:58 AM,01/01/2016 06:58:47 AM,N,1,-73.844390869140625,40.721290588378906,-73.849044799804687,40.740310668945313,1,1.72,8,0,0.5,1.76,0,,0.3,10.56,1,1,,
2,01/01/2016 06:44:10 AM,01/01/2016 06:58:48 AM,N,1,-73.912727355957031,40.756019592285156,-73.863487243652344,40.753345489501953,1,2.96,12.5,0,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 06:46:51 AM,01/01/2016 06:58:51 AM,N,1,-73.986175537109375,40.669223785400391,-73.922164916992187,40.673061370849609,1,3.87,13,0,0.5,0,0,,0.3,13.8,2,1,,
2,01/01/2016 06:53:34 AM,01/01/2016 06:58:52 AM,N,1,-73.952239990234375,40.798103332519531,-73.947257995605469,40.779388427734375,1,1.71,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 06:53:16 AM,01/01/2016 06:58:52 AM,N,1,-73.952667236328125,40.726993560791016,-73.939254760742187,40.709236145019531,3,1.57,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 06:44:12 AM,01/01/2016 06:58:58 AM,N,1,-73.929061889648437,40.708320617675781,-73.974380493164063,40.730239868164062,1,5.4,17.5,0,0.5,4.58,0,,0.3,22.88,1,1,,
2,01/01/2016 06:40:23 AM,01/01/2016 06:59:02 AM,N,1,-73.959274291992188,40.66717529296875,-73.99725341796875,40.737171173095703,1,5.93,20.5,0,0.5,0,0,,0.3,21.3,2,1,,
1,01/01/2016 06:52:40 AM,01/01/2016 06:59:03 AM,N,1,-73.933708190917969,40.710842132568359,-73.90765380859375,40.711078643798828,1,1.8,8,0,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 06:46:05 AM,01/01/2016 06:59:10 AM,N,1,-73.807357788085937,40.699958801269531,-73.860252380371094,40.728431701660156,1,4.05,15,0,0.5,3.16,0,,0.3,18.96,1,1,,
